TIME,USER_1_NUMBER_OF_TRX,USER_1_AMOUNT,USER_2_NUMBER_OF_TRX,USER_2_AMOUNT,USER_3_NUMBER_OF_TRX,USER_3_AMOUNT,USER_4_NUMBER_OF_TRX,USER_4_AMOUNT,USER_5_NUMBER_OF_TRX,USER_5_AMOUNT,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_1_AMOUNT,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_2_AMOUNT,MERCHANT_3_NUMBER_OF_TRX,MERCHANT_3_AMOUNT,MERCHANT_4_NUMBER_OF_TRX,MERCHANT_4_AMOUNT,MERCHANT_5_NUMBER_OF_TRX,MERCHANT_5_AMOUNT
2021-07-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,18091022.34,8.0,262213.41000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,23074632.9,15.0,208300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,32423590.35,21.0,346153.62,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,159853.62,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166259.16999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,255778.09000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 16:00:00,1.0,54336.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,157500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,183400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,366925.60000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,200353.14,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,323711.54,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,351857.94,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16 23:00:00,2.0,46508.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,459912.38999999996,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,185963.52000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,39260269.870000005,24.0,498143.60000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,38369498.379999995,13.0,318645.95,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 03:00:00,0.0,0.0,0.0,0.0,1.0,480850.0,0.0,0.0,0.0,0.0,444.0,34359955.0,41.0,614243.2,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,28747225.23,15.0,149300.0,1.0,495834.0,0.0,0.0,0.0,0.0
2021-07-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,38618872.0,19.0,211200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,28839337.0,15.0,280400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,19817902.75,13.0,452482.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,18970682.0,10.0,139500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,20286135.0,6.0,194033.94,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,25320668.3,5.0,62000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,27293690.0,12.0,105600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,37679394.0,11.0,175177.51,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 13:00:00,0.0,0.0,0.0,0.0,2.0,1120900.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,246400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,614651.64,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,208752.18,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 17:00:00,3.0,639445.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,431718.44999999995,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 18:00:00,1.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,361512.48,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,239291.97,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 20:00:00,3.0,5700.0,1.0,45708.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,88390.2,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,664234.79,1.0,91234.0,0.0,0.0,0.0,0.0
2021-07-17 22:00:00,1.0,18833.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,408686.98,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17 23:00:00,3.0,64765.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,482846.32,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,524505.98,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 01:00:00,1.0,15855.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,27943834.0,28.0,315600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 02:00:00,1.0,135104.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,22003742.0,29.0,442944.72,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,23067835.0,13.0,185328.83000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,24010610.57,20.0,369460.22,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,28958615.0,14.0,207600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,33781492.0,16.0,316900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,29703170.0,19.0,520674.87,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,16961203.0,11.0,190900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,26415540.0,10.0,105300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,18104178.89,4.0,67915.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,26464257.0,4.0,71100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,28698762.0,7.0,103729.59,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,129600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,309761.83,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,445195.38,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137622.22,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,128200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,296078.08,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,592182.06,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 20:00:00,7.0,34269.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,555646.43,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 21:00:00,2.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,163163.47,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 22:00:00,2.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,217877.13,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18 23:00:00,1.0,27097.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,208774.66999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,293479.97000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,33659409.81,32.0,499400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 02:00:00,1.0,52465.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,21826087.07,27.0,478679.6,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 03:00:00,1.0,91863.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,25942767.5,15.0,147900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,27118748.5,8.0,688629.9000000001,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,24078159.0,5.0,41600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,32704461.74,5.0,26200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,18134189.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,12365064.0,1.0,59992.92,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,15873438.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 10:00:00,0.0,0.0,1.0,26900.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,18877025.0,8.0,296345.67000000004,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,26213062.0,11.0,728884.97,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,32934140.259999998,8.0,72200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,54200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,61800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69500.0,0.0,0.0,1.0,22854.44,0.0,0.0
2021-07-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,156218.91,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,195454.52999999997,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,84863.47,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 19:00:00,2.0,1417165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,123152.08,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 20:00:00,1.0,29788.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,260727.32,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,223263.47,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,172300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,433022.31,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 00:00:00,1.0,22595.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,221300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,27123485.44,8.0,124081.53999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 02:00:00,2.0,95300.57,1.0,109341.02,0.0,0.0,0.0,0.0,0.0,0.0,412.0,23689835.0,10.0,105200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 03:00:00,2.0,33892.990000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,19154145.46,6.0,53400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 04:00:00,0.0,0.0,1.0,423620.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,21824332.71,10.0,79200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,35915004.64,6.0,54300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,33112248.0,4.0,61239.979999999996,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,27722085.43,4.0,42700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,22807430.06,9.0,79827.24,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,21065966.0,5.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 10:00:00,0.0,0.0,2.0,199628.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,16267898.0,2.0,15400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,18786810.88,3.0,124151.82,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,30762382.5,8.0,262216.99,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 13:00:00,0.0,0.0,1.0,37300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 14:00:00,0.0,0.0,2.0,9007.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,268762.01,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,231961.32,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 17:00:00,0.0,0.0,2.0,91100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,453964.20999999996,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 18:00:00,1.0,134040.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,318668.45,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59009.16,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 20:00:00,0.0,0.0,1.0,296794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,180487.33000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 21:00:00,1.0,8616.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,345763.62,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,202752.40000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,294167.79,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,30512699.13,19.0,424206.20999999996,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,19988931.0,21.0,265600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,16315336.0,8.0,112400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11079.0,0.0,0.0,357.0,18021958.490000002,8.0,64100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,35863602.35,1.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000.0,0.0,0.0,284.0,13167609.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,15997288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,14444426.0,6.0,71900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,9725117.0,1.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,16194073.0,7.0,323760.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 11:00:00,0.0,0.0,1.0,899993.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,18301252.0,4.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,24796942.0,17.0,173900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 13:00:00,0.0,0.0,2.0,38100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,456780.86,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,259879.36,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,114480.59,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,133180.59,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 17:00:00,0.0,0.0,1.0,82300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,170426.87,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,158700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 19:00:00,0.0,0.0,1.0,66440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,434971.08999999997,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,316450.85,1.0,304112.0,0.0,0.0,0.0,0.0
2021-07-21 21:00:00,0.0,0.0,1.0,207520.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,416200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,233100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 23:00:00,1.0,19113.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,232895.06,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,192600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,28792365.0,7.0,62100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 02:00:00,0.0,0.0,1.0,116600.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,19437657.15,13.0,149700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 03:00:00,1.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,24791049.700000003,13.0,428500.88,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,19944784.0,8.0,62400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,37140730.0,4.0,51200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,25621595.0,1.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,28825212.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
